id,address,lat,lng,house_no,city,state_code,zip_code
677,"140 Highway 61 S, Natchez, MS 39120 USA",31.51779,-91.387,140,Natchez,MS,39120
1975,"188 Northside Dr, Newton, MS 39345 USA",32.33329,-89.1429,188,Newton,MS,39345
1310,"28434 MS Highway 32, Oakland, MS 38948 USA",34.07623,-89.8942,28434,Oakland,MS,38948
680,"201 N Church St, Okolona, MS 38860 USA",34.00745,-88.756,201,Okolona,MS,38860
1493,"12775 Highway 18 W, Pachuta, MS 39347 USA",32.05582,-88.8995,12775,Pachuta,MS,39347
36,"674 Sunrise Rd, Petal, MS 39465 USA",31.32085,-89.1846,674,Petal,MS,39465
713,"9228 Highway 42, Petal, MS 39465 USA",31.37598,-89.1105,9228,Petal,MS,39465
1951,"1253 Highway 42, Petal, MS 39465 USA",31.35074,-89.196,1253,Petal,MS,39465
8,"915 Holland Ave, Philadelphia, MS 39350 USA",32.7585,-89.1059,915,Philadelphia,MS,39350
252,"292A W Beacon St, Philadelphia, MS 39350 USA",32.77132,-89.1236,292A,Philadelphia,MS,39350
1301,"1534 Highway 16 W, Philadelphia, MS 39350 USA",32.77384,-89.2096,1534,Philadelphia,MS,39350
556,"199 Memorial Blvd, Picayune, MS 39466 USA",30.51724,-89.6802,199,Picayune,MS,39466
1488,"1962 Highway 11 S, Picayune, MS 39466 USA",30.47406,-89.6919,1962,Picayune,MS,39466
1586,"1224 W Union Rd, Picayune, MS 39466 USA",30.57338,-89.592,1224,Picayune,MS,39466
1894,"1501 Jackson Landing Rd, Picayune, MS 39466 USA",30.51434,-89.6969,1501,Picayune,MS,39466
1259,"2248 Simpson Highway 28 W, Pinola, MS 39149 USA",31.88005,-89.9626,2248,Pinola,MS,39149
1260,"552 Hentz Rd, Pope, MS 38658 USA",34.22532,-89.9293,552,Pope,MS,38658
984,"8 H P Ln, Prentiss, MS 39474 USA",31.5985,-89.867,8,Prentiss,MS,39474
43,"825 E Main St, Raymond, MS 39154 USA",32.25493,-90.4084,825,Raymond,MS,39154
132,"1187 Highway 49 S, Richland, MS 39218 USA",32.24192,-90.1653,1187,Richland,MS,39218
1727,"12776 Highway 61 N, Robinsonville, MS 38664 USA",34.83043,-90.2831,12776,Robinsonville,MS,38664
1940,"315 South Front Street, Sandersville, MS 39477 USA",31.78462,-89.0367,315,Sandersville,MS,39477
887,"28010 Highway 16 E, Scooba, MS 39358 USA",32.83031,-88.4641,28010,Scooba,MS,39358
566,"341 Highway 12 W, Starkville, MS 39759 USA",33.45379,-88.8233,341,Starkville,MS,39759
1603,"526 Dr Martin Luther King Jr Dr W, Starkville, MS 39759 USA",33.46489,-88.831,526,Starkville,MS,39759
1715,"125 Erwin Rd, Stonewall, MS 39363 USA",32.13626,-88.7901,125,Stonewall,MS,39363
1261,"1144 Highway 15, Stringer, MS 39481 USA",31.86713,-89.2658,1144,Stringer,MS,39481
1767,"11105 Highway 6 W, Thaxton, MS 38871 USA",34.28827,-89.1832,11105,Thaxton,MS,38871
1337,"15905 Highway 57, Vancleave, MS 39565 USA",30.57424,-88.721,15905,Vancleave,MS,39565
187,"1320 Clay St, Vicksburg, MS 39183 USA",32.34885,-90.8743,1320,Vicksburg,MS,39183
391,"2450 Highway 61 N, Vicksburg, MS 39183 USA",32.37983,-90.8264,2450,Vicksburg,MS,39183
561,"1305 Mission 66, Vicksburg, MS 39180 USA",32.34703,-90.864,1305,Vicksburg,MS,39180
923,"132 Highway 35 South, Walnut Grove, MS 39189 USA",32.73664,-89.537,132,Walnut Grove,MS,39189
1770,"803 Highway 90, Waveland, MS 39576 USA",30.29922,-89.3978,803,Waveland,MS,39576
645,"4594 Highway 84, Waynesboro, MS 39367 USA",31.70317,-88.9083,4594,Waynesboro,MS,39367
1541,"1601 Azalea Dr, Waynesboro, MS 39367 USA",31.69752,-88.6279,1601,Waynesboro,MS,39367
317,"614 Central Ave W, Wiggins, MS 39577 USA",30.8514,-89.1437,614,Wiggins,MS,39577
1331,"1430 Jerry Clower Blvd, Yazoo City, MS 39194 USA",32.86297,-90.3928,1430,Yazoo City,MS,39194
1739,"315 E Commercial Ave, Anaconda, MT 59711 USA",46.12938,-112.949,315,Anaconda,MT,59711
255,"19771 Rick Jones Way, Butte, MT 59750 USA",45.97175,-112.69,19771,Butte,MT,59750
752,"3221 Harrison Ave, Butte, MT 59701 USA",45.97782,-112.509,3221,Butte,MT,59701
1665,"4945 US Highway 287 N, Ennis, MT 59729 USA",45.35415,-111.733,4945,Ennis,MT,59729
35,"619 First Street, Glasgow, MT 59230 USA",48.20046,-106.629,619,Glasgow,MT,59230
1225,"2810 W Towne St, Glendive, MT 59330 USA",47.09093,-104.773,2810,Glendive,MT,59330
935,"40 W Idaho St, Kalispell, MT 59901 USA",48.20138,-114.316,40,Kalispell,MT,59901
1320,"501 W Legion St, Whitehall, MT 59759 USA",45.87059,-112.106,501,Whitehall,MT,59759
1090,"591 E Main St, Candor, NC 27229 USA",35.29557,-79.7337,591,Candor,NC,27229
190,"3005 Centennial Blvd, Claremont, NC 28610 USA",35.72062,-81.1558,3005,Claremont,NC,28610
1769,"7460 Albert Street, Dublin, NC 28332 USA",34.65879,-78.7253,7460,Dublin,NC,28332
265,"34230 US Highway 264, Engelhard, NC 27824 USA",35.51041,-76.0129,34230,Engelhard,NC,27824
735,"31 Poplar Grove Rd, Franklin, NC 28734 USA",35.1149,-83.3896,31,Franklin,NC,28734
1201,"485 Main St, Hudson, NC 28638 USA",35.84953,-81.4958,485,Hudson,NC,28638
1506,"307 Catawba Ave, Old Fort, NC 28762 USA",35.62468,-82.1807,307,Old Fort,NC,28762
1828,"1100 E 10th St, Roanoke Rapids, NC 27870 USA",36.45073,-77.6461,1100,Roanoke Rapids,NC,27870
558,"417 S Main St, Sparta, NC 28675 USA",36.50134,-81.1155,417,Sparta,NC,28675
533,"204 N Norwood St, Wallace, NC 28466 USA",34.73721,-77.9932,204,Wallace,NC,28466
711,"406 Westview Ln, Stanley, ND 58784 USA",48.3061,-102.4,406,Stanley,ND,58784
1170,"801 E Beaton Dr, West Fargo, ND 58078 USA",46.84931,-96.8868,801,West Fargo,ND,58078
1581,"2261 Rustad Ln E, West Fargo, ND 58078 USA",46.84606,-96.8889,2261,West Fargo,ND,58078
351,"1324 W 3rd St, Alliance, NE 69301 USA",42.09726,-102.892,1324,Alliance,NE,69301
1155,"713 Flack Ave, Alliance, NE 69301 USA",42.10194,-102.857,713,Alliance,NE,69301
1208,"212 Chestnut St, Arapahoe, NE 68922 USA",40.3068,-99.8919,212,Arapahoe,NE,68922
833,"1924 S E St, Broken Bow, NE 68822 USA",41.40136,-99.6538,1924,Broken Bow,NE,68822
1869,"1820 10th St, Gering, NE 69341 USA",41.82708,-103.66,1820,Gering,NE,69341
1611,"1133 Burlington St, Holdrege, NE 68949 USA",40.44639,-99.3804,1133,Holdrege,NE,68949
1283,"1627 2nd Ave, Kearney, NE 68847 USA",40.69114,-99.0837,1627,Kearney,NE,68847
179,"500 N Jackson St, Lexington, NE 68850 USA",40.77805,-99.7383,500,Lexington,NE,68850
1317,"2505 Plum Creek Pkwy, Lexington, NE 68850 USA",40.75025,-99.741,2505,Lexington,NE,68850
2000,"1352 N Brown Ave, Minden, NE 68959 USA",40.50754,-98.9513,1352,Minden,NE,68959
204,"102 E Philip Ave, North Platte, NE 69101 USA",41.1256,-100.763,102,North Platte,NE,69101
1391,"521 Rodeo Rd, North Platte, NE 69101 USA",41.14732,-100.766,521,North Platte,NE,69101
1604,"320 W 16th St, Schuyler, NE 68661 USA",41.45325,-97.0631,320,Schuyler,NE,68661
945,"1469 294th, Seward, NE 68434 USA",40.89592,-97.1225,1469,Seward,NE,68434
1635,"1622 Dakota Ave, South Sioux City, NE 68776 USA",42.474,-96.4129,1622,South Sioux City,NE,68776
1821,"1030 W 21st St, South Sioux City, NE 68776 USA",42.46921,-96.426,1030,South Sioux City,NE,68776
682,"435 E 3rd St, Superior, NE 68978 USA",40.01824,-98.0671,435,Superior,NE,68978
1896,"701 21st Cir, Wisner, NE 68791 USA",41.99457,-96.9267,701,Wisner,NE,68791
575,"3417 S Holen Ave, York, NE 68467 USA",40.83041,-97.5949,3417,York,NE,68467
1920,"3000 Enterprise Ave, York, NE 68467 USA",40.89355,-97.5909,3000,York,NE,68467
1360,"19 West St, Ashland, NH 03217 USA",43.69918,-71.6437,19,Ashland,NH,03217
479,"212 King St, Boscawen, NH 03303 USA",43.31581,-71.6209,212,Boscawen,NH,03303
710,"360 Summer St, Bristol, NH 03222 USA",43.59765,-71.7269,360,Bristol,NH,03222
291,"114 Fisherville Rd, Concord, NH 03303 USA",43.25965,-71.5804,114,Concord,NH,03303
299,"7 White Mountain Hwy, Conway, NH 03818 USA",43.97922,-71.1163,7,Conway,NH,03818
1180,"1727 Dover Rd, Epsom, NH 03234 USA",43.22459,-71.3454,1727,Epsom,NH,03234
1597,"84 Sawyer Brook Plz, Grantham, NH 03753 USA",43.50611,-72.1623,84,Grantham,NH,03753
164,"15 Main St, Keene, NH 03431 USA",42.93318,-72.2788,15,Keene,NH,03431
88,"193 Endicott St N, Laconia, NH 03246 USA",43.60592,-71.4639,193,Laconia,NH,03246
507,"535 Union Ave, Laconia, NH 03246 USA",43.54094,-71.4654,535,Laconia,NH,03246
1529,"815 Meadow St, Littleton, NH 03561 USA",44.30057,-71.8042,815,Littleton,NH,03561
1242,"54 Main St, Pittsfield, NH 03263 USA",43.30434,-71.3263,54,Pittsfield,NH,03263
122,"30 Plaza Heights Rd, West Lebanon, NH 03784 USA",43.62517,-72.318,30,West Lebanon,NH,03784
1803,"10 Main St, Winchester, NH 03470 USA",42.76698,-72.3896,10,Winchester,NH,03470
584,"567 County Road 519, Belvidere, NJ 07823 USA",40.83739,-75.0268,567,Belvidere,NJ,07823
690,"20 W Kings Hwy, Mount Ephraim, NJ 08059 USA",39.88101,-75.0867,20,Mount Ephraim,NJ,08059
1309,"1501 W Main St, Artesia, NM 88210 USA",32.8418,-104.416,1501,Artesia,NM,88210
1956,"520 W Aztec Blvd, Aztec, NM 87410 USA",36.82627,-108.007,520,Aztec,NM,87410
510,"1001 E Broadway Ave, Bloomfield, NM 87413 USA",36.71073,-107.965,1001,Bloomfield,NM,87413
1660,"709 W Broadway Ave, Bloomfield, NM 87413 USA",36.71071,-107.987,709,Bloomfield,NM,87413
1639,"12370 54, Carrizozo, NM 88301 USA",33.64174,-105.877,12370,Carrizozo,NM,88301
1380,"921 State Highway 17, Chama, NM 87520 USA",36.89863,-106.582,921,Chama,NM,87520
1963,"537 S County Line Dr, Chaparral, NM 88081 USA",32.03587,-106.377,537,Chaparral,NM,88081
314,"672 State Road 76, Chimayo, NM 87522 USA",36.00515,-105.956,672,Chimayo,NM,87522
205,"2001 N Prince St, Clovis, NM 88101 USA",34.41826,-103.195,2001,Clovis,NM,88101
1150,"601 Texas St, Clovis, NM 88101 USA",34.437,-103.198,601,Clovis,NM,88101
1370,"1424 W 7th St, Clovis, NM 88101 USA",34.40516,-103.223,1424,Clovis,NM,88101
1474,"3101 N Prince St, Clovis, NM 88101 USA",34.42987,-103.196,3101,Clovis,NM,88101
1538,"2005 N Prince St, Clovis, NM 88101 USA",34.41876,-103.196,2005,Clovis,NM,88101
1822,"2121 W 21st St, Clovis, NM 88101 USA",34.41888,-103.231,2121,Clovis,NM,88101
897,"114 E 3rd Street, Deming, NM 88030 USA",32.27517,-107.76,114,Deming,NM,88030
398,"19408 US Highway 84/285, Hernandez, NM 87537 USA",36.0517,-106.113,19408,Hernandez,NM,87537
527,"1330 W Joe Harvey Blvd, Hobbs, NM 88240 USA",32.74073,-103.152,1330,Hobbs,NM,88240
1354,"1305 N Main Ave, Lovington, NM 88260 USA",32.96344,-103.348,1305,Lovington,NM,88260
789,"104 East First Street, Magdalena, NM 87825 USA",34.11891,-107.239,104,Magdalena,NM,87825
1400,"402 West Highway, Mountainair, NM 87036 USA",34.52034,-106.241,402,Mountainair,NM,87036
1558,"1200 S 2nd St, Raton, NM 87740 USA",36.88319,-104.441,1200,Raton,NM,87740
357,"2212 W 2nd St, Roswell, NM 88201 USA",33.39368,-104.556,2212,Roswell,NM,88201
517,"5829 S Main St, Roswell, NM 88203 USA",33.32491,-104.522,5829,Roswell,NM,88203
1744,"5000 N Main St, Roswell, NM 88201 USA",33.45686,-104.524,5000,Roswell,NM,88201
1523,"179 Maxwell Avenue, Springer, NM 87747 USA",36.35853,-104.596,179,Springer,NM,87747
472,"1050 Paseo del Pueblo Sur, Taos, NM 87571 USA",36.38288,-105.588,1050,Taos,NM,87571
69,"111 N A, Tatum, NM 88267 USA",33.25706,-103.318,111,Tatum,NM,88267
198,"28691 Us Hwy 70, Tinnie, NM 88351 USA",33.37256,-105.246,28691,Tinnie,NM,88351
1020,"100 Dollar Pkwy, Tularosa, NM 88352 USA",33.07397,-106.019,100,Tularosa,NM,88352
1517,"1902 NM Highway 602, Vanderwagen, NM 87326 USA",35.23538,-108.765,1902,Vanderwagen,NM,87326
60,"1101 Nm 68 S, Velarde, NM 87582 USA",36.13277,-106.001,1101,Velarde,NM,87582
136,"4218 Ruby Vista Dr, Elko, NV 89801 USA",40.86784,-115.734,4218,Elko,NV,89801
1728,"1081 Hwy 95, Hawthorne, NV 89415 USA",38.53104,-118.625,1081,Hawthorne,NV,89415
565,"640 Humboldt Ave, Wells, NV 89835 USA",41.10637,-114.974,640,Wells,NV,89835
427,"17942 177, Adams Center, NY 13606 USA",43.8665,-76.0137,17942,Adams Center,NY,13606
380,"1991 Western Ave, Albany, NY 12203 USA",42.69636,-73.8824,1991,Albany,NY,12203
1022,"1870 Western Ave, Albany, NY 12203 USA",42.69231,-73.874,1870,Albany,NY,12203
1226,"3076 Miner Farm Rd, Altona, NY 12910 USA",44.88896,-73.6506,3076,Altona,NY,12910
1707,"365 East Main Street, Amsterdam, NY 12010 USA",42.92599,-74.1743,365,Amsterdam,NY,12010
1469,"9718 US Route 9W, Athens, NY 12015 USA",42.2899,-73.8529,9718,Athens,NY,12015
1058,"148 Grant Ave, Auburn, NY 13021 USA",42.94369,-76.5507,148,Auburn,NY,13021
1329,"218 Grant Ave, Auburn, NY 13021 USA",42.94923,-76.5469,218,Auburn,NY,13021
1947,"8427 Miller Hill Rd, Averill Park, NY 12018 USA",42.6376,-73.5418,8427,Averill Park,NY,12018
1119,"95 S Main St, Avoca, NY 14809 USA",42.40126,-77.42,95,Avoca,NY,14809
344,"7078 State Route 415, Bath, NY 14810 USA",42.34421,-77.3384,7078,Bath,NY,14810
1479,"165 Daniel Zenker Dr, Big Flats, NY 14814 USA",42.14609,-76.9328,165,Big Flats,NY,14814
1160,"147 Industrial Park Dr, Binghamton, NY 13904 USA",42.09674,-75.8256,147,Binghamton,NY,13904
790,"5150 North St, Canandaigua, NY 14424 USA",42.90439,-77.2966,5150,Canandaigua,NY,14424
1513,"3388 Seneca Tpke, Canastota, NY 13032 USA",43.06881,-75.7522,3388,Canastota,NY,13032
1741,"1140 Owego Rd, Candor, NY 13743 USA",42.16544,-76.3124,1140,Candor,NY,13743
1265,"11131 State Route 26, Carthage, NY 13619 USA",43.96153,-75.6192,11131,Carthage,NY,13619
287,"3060 East Ave, Central Square, NY 13036 USA",43.28803,-76.1321,3060,Central Square,NY,13036
1800,"12644 State Route 12E, Chaumont, NY 13622 USA",44.0597,-76.1191,12644,Chaumont,NY,13622
990,"5858 State Route 31, Cicero, NY 13039 USA",43.175,-76.1144,5858,Cicero,NY,13039
1062,"5813 Ny-31, Cicero, NY 13039 USA",43.17675,-76.1179,5813,Cicero,NY,13039
886,"5743 Telephone Road Ext, Cincinnatus, NY 13040 USA",42.54271,-75.8967,5743,Cincinnatus,NY,13040
539,"77 Delaware Ave, Cohoes, NY 12047 USA",42.77219,-73.6852,77,Cohoes,NY,12047
1162,"232 Denison Pkwy E, Corning, NY 14830 USA",42.14062,-77.0454,232,Corning,NY,14830
1185,"5 S Buffalo St, Corning, NY 14830 USA",42.15347,-77.0793,5,Corning,NY,14830
302,"3205 Route 22, Dover Plains, NY 12522 USA",41.74325,-73.5836,3205,Dover Plains,NY,12522
1230,"10517 Bennett Rd, Dunkirk, NY 14048 USA",42.4572,-79.3123,10517,Dunkirk,NY,14048
716,"1957 State Highway 80, Edmeston, NY 13335 USA",42.70035,-75.2231,1957,Edmeston,NY,13335
247,"217 Washington Ave, Endicott, NY 13760 USA",42.09926,-76.0476,217,Endicott,NY,13760
1361,"1805 E Main St, Endicott, NY 13760 USA",42.10213,-76.0412,1805,Endicott,NY,13760
1905,"43 E Main St, Falconer, NY 14733 USA",42.12034,-79.1974,43,Falconer,NY,14733
695,"46 N 1st St, Fulton, NY 13069 USA",43.32696,-76.4186,46,Fulton,NY,13069
1245,"252 S 2nd St, Fulton, NY 13069 USA",43.31901,-76.4134,252,Fulton,NY,13069
737,"653 Saratoga Rd, Gansevoort, NY 12831 USA",43.12379,-73.7696,653,Gansevoort,NY,12831
1287,"810 Canandaigua Rd, Geneva, NY 14456 USA",42.85728,-77.012,810,Geneva,NY,14456
173,"84 Bay St, Glens Falls, NY 12801 USA",43.31429,-73.6481,84,Glens Falls,NY,12801
63,"345 E Main St, Gouverneur, NY 13642 USA",44.34001,-75.4563,345,Gouverneur,NY,13642
839,"36558 State Highway 23, Grand Gorge, NY 12434 USA",42.36807,-74.5042,36558,Grand Gorge,NY,12434
992,"30 Veterans Memorial Dr, Green Island, NY 12183 USA",42.7557,-73.6908,30,Green Island,NY,12183
1232,"25 Church St, Hoosick Falls, NY 12090 USA",42.90093,-73.3523,25,Hoosick Falls,NY,12090
1607,"2447 Route 55, Hopewell Junction, NY 12533 USA",41.62925,-73.6955,2447,Hopewell Junction,NY,12533
627,"70 Main St, Hudson Falls, NY 12839 USA",43.29697,-73.5845,70,Hudson Falls,NY,12839
770,"114 Central Ave, Ilion, NY 13357 USA",43.01781,-75.0327,114,Ilion,NY,13357
972,"8 W Main St, Le Roy, NY 14482 USA",42.97819,-77.993,8,Le Roy,NY,14482
1729,"280 State Route 31, Macedon, NY 14502 USA",43.06356,-77.3628,280,Macedon,NY,14502
1864,"3321 State Route 11, Malone, NY 12953 USA",44.84801,-74.319,3321,Malone,NY,12953
46,"9447 River Rd, Marcy, NY 13403 USA",43.13562,-75.2612,9447,Marcy,NY,13403
1790,"3364 Main St, Mexico, NY 13114 USA",43.46055,-76.2377,3364,Mexico,NY,13114
589,"1 W Main St, Mohawk, NY 13407 USA",43.01106,-75.0047,1,Mohawk,NY,13407
488,"2706 Military Rd, Niagara Falls, NY 14304 USA",43.10762,-78.9861,2706,Niagara Falls,NY,14304
797,"265 N Union St, Olean, NY 14760 USA",42.08102,-78.4303,265,Olean,NY,14760
404,"1735 State Highway 205, Oneonta, NY 13820 USA",42.54,-75.0742,1735,Oneonta,NY,13820
1168,"214 W Bridge St, Oswego, NY 13126 USA",43.45366,-76.5266,214,Oswego,NY,13126
296,"226 Liberty St, Penn Yan, NY 14527 USA",42.6602,-77.0565,226,Penn Yan,NY,14527
1117,"76 Main St, Philmont, NY 12565 USA",42.24833,-73.652,76,Philmont,NY,12565
1717,"966 State Route 9, Queensbury, NY 12804 USA",43.33973,-73.6808,966,Queensbury,NY,12804
903,"1610 Black River Blvd N, Rome, NY 13440 USA",43.22918,-75.44,1610,Rome,NY,13440
76,"511 Duanesburg Rd, Rotterdam, NY 12306 USA",42.7866,-73.9977,511,Rotterdam,NY,12306
1430,"571 Maple Ave, Saratoga Springs, NY 12866 USA",43.1131,-73.7711,571,Saratoga Springs,NY,12866
77,"511 Duanesburg Rd, Schenectady, NY 12306 USA",42.78665,-73.9977,511,Schenectady,NY,12306
1342,"1269 Highbridge Rd, Schenectady, NY 12303 USA",42.76901,-73.9147,1269,Schenectady,NY,12303
363,"222 Mohawk Ave, Scotia, NY 12302 USA",42.82735,-73.9656,222,Scotia,NY,12302
1357,"4055 Merrick Rd, Seaford, NY 11783 USA",40.66718,-73.4831,4055,Seaford,NY,11783
1172,"107 Main St, South Glens Falls, NY 12803 USA",43.30049,-73.6354,107,South Glens Falls,NY,12803
976,"8079 S Main St, Springwater, NY 14560 USA",42.63234,-77.597,8079,Springwater,NY,14560
1671,"27531 Wilson Rd, Theresa, NY 13691 USA",44.22355,-75.8219,27531,Theresa,NY,13691
1466,"1046 Kinderhook St, Valatie, NY 12184 USA",42.41533,-73.6817,1046,Valatie,NY,12184
1456,"3737 Vestal Pkwy E, Vestal, NY 13850 USA",42.09654,-75.9809,3737,Vestal,NY,13850
1563,"1200 Vestal Pkwy E, Vestal, NY 13850 USA",42.09143,-76.0297,1200,Vestal,NY,13850
986,"120 Victor Heights Pkwy, Victor, NY 14564 USA",42.99551,-77.4445,120,Victor,NY,14564
1238,"607 Rowley Rd, Victor, NY 14564 USA",43.00953,-77.4435,607,Victor,NY,14564
954,"3805 Main St, Warrensburg, NY 12885 USA",43.49382,-73.7715,3805,Warrensburg,NY,12885
606,"20852 State Route 3, Watertown, NY 13601 USA",43.97371,-75.9567,20852,Watertown,NY,13601
1398,"21306 State Route 12F, Watertown, NY 13601 USA",43.98918,-75.9467,21306,Watertown,NY,13601
1161,"408 E 4th St, Watkins Glen, NY 14891 USA",42.38263,-76.8678,408,Watkins Glen,NY,14891
1017,"4240 Bolivar Rd, Wellsville, NY 14895 USA",42.12625,-77.97,4240,Wellsville,NY,14895
1269,"1100 Old Country Rd, Westbury, NY 11590 USA",40.74416,-73.6026,1100,Westbury,NY,11590
736,"653 Saratoga Rd, Wilton, NY 12831 USA",43.12379,-73.7696,653,Wilton,NY,12831
1306,"5666 Whiskey Hill Rd, Wolcott, NY 14590 USA",43.20893,-76.8134,5666,Wolcott,NY,14590
1519,"22465 State Route 62, Alliance, OH 44601 USA",40.90109,-81.0781,22465,Alliance,OH,44601
1011,"3790 Waterford Pkwy, Amelia, OH 45102 USA",39.05154,-84.2516,3790,Amelia,OH,45102
1271,"700 N Leavitt Rd, Amherst, OH 44001 USA",41.41549,-82.2096,700,Amherst,OH,44001
1776,"485 N Aurora Rd, Aurora, OH 44202 USA",41.33095,-81.3625,485,Aurora,OH,44202
518,"200 E Sandusky Ave, Bellefontaine, OH 43311 USA",40.36209,-83.7573,200,Bellefontaine,OH,43311
1432,"1138 N Main St, Bellefontaine, OH 43311 USA",40.37823,-83.7553,1138,Bellefontaine,OH,43311
720,"630 Southwest St Apt 640, Bellevue, OH 44811 USA",41.2602,-82.8413,630,Bellevue,OH,44811
84,"1215 Washington Blvd, Belpre, OH 45714 USA",39.27416,-81.5846,1215,Belpre,OH,45714
1490,"531 W Plane St, Bethel, OH 45106 USA",38.96294,-84.0852,531,Bethel,OH,45106
699,"10800 Hebron Rd, Buckeye Lake, OH 43008 USA",39.9402,-82.4807,10800,Buckeye Lake,OH,43008
1060,"651 Lincoln Ave, Cadiz, OH 43907 USA",40.28233,-81.0008,651,Cadiz,OH,43907
592,"4621 Tuscarawas St W, Canton, OH 44708 USA",40.79592,-81.4321,4621,Canton,OH,44708
1628,"4981 Dressler Rd NW, Canton, OH 44718 USA",40.85332,-81.4326,4981,Canton,OH,44718
1193,"6410 Wilmington Pike, Centerville, OH 45459 USA",39.64293,-84.1101,6410,Centerville,OH,45459
9,"502 Water St, Chardon, OH 44024 USA",41.58126,-81.2131,502,Chardon,OH,44024
1807,"1688 Western Ave, Chillicothe, OH 45601 USA",39.33674,-83.0275,1688,Chillicothe,OH,45601
1415,"4394 Glen Este Withamsville Rd, Cincinnati, OH 45245 USA",39.0929,-84.2626,4394,Cincinnati,OH,45245
1444,"802 Eastgate South Dr, Cincinnati, OH 45245 USA",39.09586,-84.2691,802,Cincinnati,OH,45245
1010,"23501 US Highway 23 S, Circleville, OH 43113 USA",39.60301,-82.9518,23501,Circleville,OH,43113
1080,"1043 Chamberlain Blvd Apt 1500, Conneaut, OH 44030 USA",41.94529,-80.5852,1043,Conneaut,OH,44030
1866,"704 Mad River St, Forest, OH 45843 USA",40.79454,-83.5162,704,Forest,OH,45843
890,"665 E 2nd St, Franklin, OH 45005 USA",39.56412,-84.29,665,Franklin,OH,45005
1300,"63 Ohio River Plz, Gallipolis, OH 45631 USA",38.82557,-82.168,63,Gallipolis,OH,45631
802,"458 Home St, Georgetown, OH 45121 USA",38.85767,-83.8987,458,Georgetown,OH,45121
807,"752 S Main St, Georgetown, OH 45121 USA",38.85803,-83.9021,752,Georgetown,OH,45121
950,"25 High St, Glouster, OH 45732 USA",39.50065,-82.0849,25,Glouster,OH,45732
321,"3003 Bridgewater Landing Drive, Hamilton, OH 45011 USA",39.39183,-84.5143,3003,Hamilton,OH,45011
1376,"199 S Riverside Dr, Hamilton, OH 45011 USA",39.42939,-84.5371,199,Hamilton,OH,45011
1379,"4131 Hamilton Middletown Rd, Hamilton, OH 45011 USA",39.41444,-84.4779,4131,Hamilton,OH,45011
297,"222 W High St, Hicksville, OH 43526 USA",41.29137,-84.7667,222,Hicksville,OH,43526
499,"1410 N High St, Hillsboro, OH 45133 USA",39.22252,-83.6082,1410,Hillsboro,OH,45133
822,"1420 N High St, Hillsboro, OH 45133 USA",39.22304,-83.6087,1420,Hillsboro,OH,45133
844,"15884 Louisville St, Homeworth, OH 44634 USA",40.83407,-81.1007,15884,Homeworth,OH,44634
1952,"23021 Coshocton Rd, Howard, OH 43028 USA",40.40898,-82.3329,23021,Howard,OH,43028
452,"997 E Main St, Jackson, OH 45640 USA",39.03505,-82.6266,997,Jackson,OH,45640
1179,"113 W Pike St, Jackson Center, OH 45334 USA",40.43947,-84.0408,113,Jackson Center,OH,45334
912,"350 S Main St, Kenton, OH 43326 USA",40.64374,-83.6091,350,Kenton,OH,43326
1114,"230 S Detroit St, Kenton, OH 43326 USA",40.64534,-83.6097,230,Kenton,OH,43326
1332,"1003 E Columbus St, Kenton, OH 43326 USA",40.65287,-83.5898,1003,Kenton,OH,43326
642,"10030 State Route 159, Kingston, OH 45644 USA",39.4651,-82.9179,10030,Kingston,OH,45644
377,"559 W Main St, Lebanon, OH 45036 USA",39.43385,-84.2189,559,Lebanon,OH,45036
1034,"550 E Main St, Lebanon, OH 45036 USA",39.43282,-84.1959,550,Lebanon,OH,45036
776,"2555 Elida Rd, Lima, OH 45805 USA",40.76416,-84.153,2555,Lima,OH,45805
1527,"2723 Elida Rd, Lima, OH 45805 USA",40.76576,-84.1563,2723,Lima,OH,45805
894,"8883 Norwalk Rd, Litchfield, OH 44253 USA",41.1685,-82.0089,8883,Litchfield,OH,44253
378,"1301 W Hunter St, Logan, OH 43138 USA",39.54315,-82.4264,1301,Logan,OH,43138
129,"35738 US Highway 50, Londonderry, OH 45647 USA",39.26618,-82.7898,35738,Londonderry,OH,45647
1406,"810 S Market St, Loudonville, OH 44842 USA",40.62291,-82.2446,810,Loudonville,OH,44842
1791,"613 W Main St, Louisville, OH 44641 USA",40.8373,-81.2657,613,Louisville,OH,44641
663,"6655 N Ridge Rd, Madison, OH 44057 USA",41.80274,-81.0497,6655,Madison,OH,44057
574,"322 E 2nd St, Manchester, OH 45144 USA",38.68753,-83.6053,322,Manchester,OH,45144
1576,"1411 Lexington Ave, Mansfield, OH 44907 USA",40.72022,-82.5439,1411,Mansfield,OH,44907
1797,"458 Springmill St, Mansfield, OH 44903 USA",40.76939,-82.5223,458,Mansfield,OH,44903
1438,"10600 Main St, Mantua, OH 44255 USA",41.28009,-81.2237,10600,Mantua,OH,44255
494,"1309 Mount Vernon Ave, Marion, OH 43302 USA",40.58068,-83.0947,1309,Marion,OH,43302
801,"303 E 5th St, Marysville, OH 43040 USA",40.23605,-83.3642,303,Marysville,OH,43040
1827,"16350 Allenby Drive, Marysville, OH 43040 USA",40.24056,-83.3418,16350,Marysville,OH,43040
